	data	DCR
2020-08-31 06:30:00	[['003550', 80201.0, 81052.0, 78123.0, 78124.0, 469671.0, 37, 2904782.0, 14194.0], ['066570', 86100.0, 87300.0, 84200.0, 84200.0, 1388783.0, 37, 3157900.0, 42500.0], ['005930', 56000.0, 56100.0, 54000.0, 54000.0, 32671367.0, 0, 2490400.0, 2490400.0], ['035720', 82392.0, 84399.0, 80486.0, 81691.0, 1629751.0, 81, 6644291.0, 27320.0]]	0.52
2020-09-01 06:30:00	[['003550', 77745.0, 79635.0, 77556.0, 78124.0, 341958.0, 37, 2904782.0, 14194.0], ['066570', 85100.0, 87900.0, 84700.0, 87700.0, 1133236.0, 37, 3287400.0, 42500.0], ['005930', 54100.0, 54800.0, 54100.0, 54200.0, 19363117.0, 0, 2490400.0, 2490400.0], ['035720', 82994.0, 83496.0, 80285.0, 80587.0, 1100736.0, 81, 6554867.0, 27320.0]]	0.52
2020-09-02 06:30:00	[['003550', 78690.0, 80013.0, 77934.0, 78691.0, 297160.0, 0, 2904782.0, 2904782.0], ['066570', 89300.0, 89700.0, 85300.0, 86500.0, 1170481.0, 37, 3243000.0, 42500.0], ['005930', 54600.0, 55100.0, 54100.0, 54400.0, 16905723.0, 0, 2490400.0, 2490400.0], ['035720', 81390.0, 82795.0, 80587.0, 82695.0, 921655.0, 81, 6725615.0, 27320.0]]	0.54
2020-09-03 06:30:00	[['003550', 78973.0, 79446.0, 78029.0, 78407.0, 330537.0, 0, 2904782.0, 2904782.0], ['066570', 86500.0, 87300.0, 85600.0, 85700.0, 764553.0, 37, 3213400.0, 42500.0], ['005930', 55600.0, 56700.0, 55500.0, 56400.0, 28384920.0, 0, 2490400.0, 2490400.0], ['035720', 83395.0, 83496.0, 81088.0, 82293.0, 739215.0, 81, 6693053.0, 27320.0]]	0.53
2020-09-04 06:30:00	[['003550', 76139.0, 76895.0, 75384.0, 75668.0, 360976.0, 0, 2904782.0, 2904782.0], ['066570', 83000.0, 84600.0, 83000.0, 84000.0, 974597.0, 37, 3150500.0, 42500.0], ['005930', 55200.0, 55800.0, 55100.0, 55600.0, 22139109.0, 0, 2490400.0, 2490400.0], ['035720', 78279.0, 81189.0, 78179.0, 80688.0, 1168529.0, 81, 6563048.0, 27320.0]]	0.51
2020-09-07 06:30:00	[['003550', 75384.0, 75856.0, 74817.0, 75573.0, 205067.0, 0, 2904782.0, 2904782.0], ['066570', 83700.0, 85300.0, 82900.0, 83800.0, 629528.0, 0, 3150500.0, 3150500.0], ['005930', 56100.0, 57300.0, 55800.0, 56500.0, 18685880.0, 0, 2490400.0, 2490400.0], ['035720', 80587.0, 80587.0, 78480.0, 78681.0, 928939.0, 81, 6400481.0, 27320.0]]	0.49
2020-09-08 06:30:00	[['003550', 75573.0, 75950.0, 74817.0, 75101.0, 230927.0, 0, 2904782.0, 2904782.0], ['066570', 84300.0, 87200.0, 83100.0, 85800.0, 1367597.0, 0, 3150500.0, 3150500.0], ['005930', 57400.0, 58700.0, 57200.0, 58700.0, 31517520.0, 0, 2490400.0, 2490400.0], ['035720', 78980.0, 79983.0, 76371.0, 78279.0, 1020539.0, 81, 6367919.0, 27320.0]]	0.49
2020-09-09 06:30:00	[['003550', 74533.0, 75950.0, 73683.0, 75101.0, 286174.0, 0, 2904782.0, 2904782.0], ['066570', 87200.0, 92000.0, 84600.0, 90200.0, 3555936.0, 0, 3150500.0, 3150500.0], ['005930', 58200.0, 59300.0, 57800.0, 58400.0, 30597399.0, 0, 2490400.0, 2490400.0], ['035720', 76573.0, 77878.0, 76071.0, 77075.0, 935573.0, 81, 6270395.0, 27320.0]]	0.48
2020-09-10 06:30:00	[['003550', 75667.0, 76328.0, 75100.0, 75290.0, 388054.0, 0, 2904782.0, 2904782.0], ['066570', 91100.0, 95000.0, 90500.0, 93200.0, 2880767.0, 0, 3150500.0, 3150500.0], ['005930', 59900.0, 60000.0, 59100.0, 59200.0, 29923293.0, 42, 2524000.0, 37600.0], ['035720', 78681.0, 79584.0, 77075.0, 77376.0, 936708.0, 81, 6294776.0, 27320.0]]	0.49
2020-09-11 06:30:00	[['003550', 74911.0, 75289.0, 73872.0, 74534.0, 202874.0, 0, 2904782.0, 2904782.0], ['066570', 93200.0, 93900.0, 89700.0, 92400.0, 1507008.0, 33, 3124100.0, 74900.0], ['005930', 59300.0, 59400.0, 58200.0, 59000.0, 16017098.0, 42, 2515600.0, 37600.0], ['035720', 76671.0, 77073.0, 75368.0, 76071.0, 792840.0, 81, 6189071.0, 27320.0]]	0.47
2020-09-14 06:30:00	[['003550', 74911.0, 75006.0, 73778.0, 73873.0, 265172.0, 0, 2904782.0, 2904782.0], ['066570', 93500.0, 94900.0, 91300.0, 92100.0, 1226790.0, 33, 3114200.0, 74900.0], ['005930', 60200.0, 60800.0, 59900.0, 60400.0, 20648281.0, 42, 2574400.0, 37600.0], ['035720', 75668.0, 75868.0, 74063.0, 74967.0, 830231.0, 0, 6189071.0, 6189071.0]]	0.48
2020-09-15 06:30:00	[['003550', 73872.0, 74345.0, 73211.0, 73684.0, 234892.0, 0, 2904782.0, 2904782.0], ['066570', 92000.0, 93100.0, 90700.0, 91800.0, 952767.0, 33, 3104300.0, 74900.0], ['005930', 60900.0, 61000.0, 60500.0, 61000.0, 17877075.0, 42, 2599600.0, 37600.0], ['035720', 74465.0, 77275.0, 74064.0, 76473.0, 860038.0, 0, 6189071.0, 6189071.0]]	0.48
2020-09-16 06:30:00	[['003550', 73117.0, 74439.0, 73117.0, 73873.0, 275851.0, 0, 2904782.0, 2904782.0], ['066570', 91200.0, 93300.0, 90300.0, 90600.0, 815205.0, 33, 3064700.0, 74900.0], ['005930', 61100.0, 61300.0, 60600.0, 61000.0, 17041444.0, 42, 2599600.0, 37600.0], ['035720', 77075.0, 77175.0, 75670.0, 75670.0, 485743.0, 0, 6189071.0, 6189071.0]]	0.48
2020-09-17 06:30:00	[['003550', 73589.0, 76801.0, 72644.0, 76329.0, 510605.0, 0, 2904782.0, 2904782.0], ['066570', 91000.0, 91200.0, 88900.0, 90600.0, 870174.0, 33, 3064700.0, 74900.0], ['005930', 60700.0, 60800.0, 59300.0, 59500.0, 25108356.0, 42, 2536600.0, 37600.0], ['035720', 74965.0, 75066.0, 74063.0, 74465.0, 617702.0, 0, 6189071.0, 6189071.0]]	0.47
2020-09-18 06:30:00	[['003550', 77367.0, 77367.0, 74533.0, 74534.0, 440945.0, 0, 2904782.0, 2904782.0], ['066570', 90700.0, 90900.0, 88700.0, 89900.0, 931059.0, 33, 3041600.0, 74900.0], ['005930', 59800.0, 59900.0, 59100.0, 59300.0, 18884571.0, 42, 2528200.0, 37600.0], ['035720', 74064.0, 75670.0, 73462.0, 74867.0, 495271.0, 0, 6189071.0, 6189071.0]]	0.47
2020-09-21 06:30:00	[['003550', 74533.0, 74911.0, 72739.0, 72928.0, 230648.0, 0, 2904782.0, 2904782.0], ['066570', 90100.0, 92500.0, 89400.0, 90900.0, 1050515.0, 33, 3074600.0, 74900.0], ['005930', 59100.0, 60000.0, 59000.0, 59200.0, 15140387.0, 42, 2524000.0, 37600.0], ['035720', 74566.0, 75068.0, 73060.0, 73161.0, 530255.0, 0, 6189071.0, 6189071.0]]	0.47
2020-09-22 06:30:00	[['003550', 72928.0, 72928.0, 69999.0, 70472.0, 295013.0, 0, 2904782.0, 2904782.0], ['066570', 90400.0, 91400.0, 88000.0, 88900.0, 1054942.0, 33, 3008600.0, 74900.0], ['005930', 59100.0, 59700.0, 57800.0, 58200.0, 20830381.0, 42, 2482000.0, 37600.0], ['035720', 72458.0, 74064.0, 70451.0, 70853.0, 880318.0, 0, 6189071.0, 6189071.0]]	0.46
2020-09-23 06:30:00	[['003550', 70755.0, 72455.0, 70283.0, 70566.0, 246226.0, 0, 2904782.0, 2904782.0], ['066570', 89500.0, 91500.0, 88000.0, 91200.0, 1121711.0, 33, 3084500.0, 74900.0], ['005930', 58400.0, 58800.0, 57400.0, 58600.0, 20111398.0, 42, 2498800.0, 37600.0], ['035720', 71956.0, 73663.0, 70853.0, 73362.0, 930394.0, 0, 6189071.0, 6189071.0]]	0.47
2020-09-24 06:30:00	[['003550', 70377.0, 70377.0, 68110.0, 68205.0, 312010.0, 0, 2904782.0, 2904782.0], ['066570', 89600.0, 91500.0, 89500.0, 89500.0, 1150871.0, 33, 3028400.0, 74900.0], ['005930', 57700.0, 58600.0, 57600.0, 57800.0, 17564020.0, 42, 2465200.0, 37600.0], ['035720', 72458.0, 72559.0, 70451.0, 70652.0, 763638.0, 0, 6189071.0, 6189071.0]]	0.46
2020-09-25 06:30:00	[['003550', 69149.0, 69149.0, 67921.0, 68110.0, 244132.0, 0, 2904782.0, 2904782.0], ['066570', 91000.0, 93700.0, 90200.0, 92900.0, 1625943.0, 33, 3140600.0, 74900.0], ['005930', 57700.0, 58200.0, 57700.0, 57900.0, 11444683.0, 42, 2469400.0, 37600.0], ['035720', 71453.0, 71854.0, 69547.0, 70551.0, 449701.0, 0, 6189071.0, 6189071.0]]	0.47
2020-09-28 06:30:00	[['003550', 68393.0, 69716.0, 68299.0, 68960.0, 171717.0, 0, 2904782.0, 2904782.0], ['066570', 93800.0, 94500.0, 91500.0, 91700.0, 905918.0, 33, 3101000.0, 74900.0], ['005930', 58300.0, 58800.0, 57900.0, 58200.0, 12614080.0, 42, 2482000.0, 37600.0], ['035720', 71554.0, 74664.0, 71052.0, 74064.0, 674705.0, 0, 6189071.0, 6189071.0]]	0.47
2020-09-29 06:30:00	[['003550', 69905.0, 72172.0, 69621.0, 70000.0, 394367.0, 0, 2904782.0, 2904782.0], ['066570', 92700.0, 93400.0, 91500.0, 91700.0, 808542.0, 33, 3101000.0, 74900.0], ['005930', 58300.0, 59000.0, 58200.0, 58200.0, 15503563.0, 0, 2482000.0, 2482000.0], ['035720', 75168.0, 75268.0, 73060.0, 73161.0, 612054.0, 0, 6189071.0, 6189071.0]]	0.47
2020-10-05 06:30:00	[['003550', 70849.0, 71794.0, 68960.0, 71417.0, 253876.0, 0, 2904782.0, 2904782.0], ['066570', 91000.0, 93500.0, 90900.0, 92100.0, 1007727.0, 33, 3114200.0, 74900.0], ['005930', 57500.0, 59200.0, 57500.0, 58700.0, 20228289.0, 0, 2482000.0, 2482000.0], ['035720', 72357.0, 74364.0, 71855.0, 74365.0, 522228.0, 0, 6189071.0, 6189071.0]]	0.47
2020-10-06 06:30:00	[['003550', 71227.0, 73494.0, 71133.0, 72550.0, 253772.0, 0, 2904782.0, 2904782.0], ['066570', 93500.0, 98500.0, 93200.0, 94400.0, 2733167.0, 33, 3190100.0, 74900.0], ['005930', 59400.0, 59900.0, 58700.0, 59000.0, 14463826.0, 0, 2482000.0, 2482000.0], ['035720', 74967.0, 76974.0, 74265.0, 76573.0, 765339.0, 0, 6189071.0, 6189071.0]]	0.48
2020-10-07 06:30:00	[['003550', 71888.0, 72550.0, 71416.0, 72172.0, 231793.0, 0, 2904782.0, 2904782.0], ['066570', 94400.0, 96300.0, 92800.0, 96100.0, 1263545.0, 33, 3246200.0, 74900.0], ['005930', 58700.0, 59900.0, 58500.0, 59900.0, 14861838.0, 0, 2482000.0, 2482000.0], ['035720', 75869.0, 76572.0, 75468.0, 76372.0, 398285.0, 0, 6189071.0, 6189071.0]]	0.48
2020-10-08 06:30:00	[['003550', 72455.0, 73494.0, 72361.0, 72928.0, 314527.0, 0, 2904782.0, 2904782.0], ['066570', 97000.0, 98900.0, 92700.0, 93300.0, 2181852.0, 33, 3153800.0, 74900.0], ['005930', 60500.0, 60700.0, 59500.0, 59700.0, 24589924.0, 0, 2482000.0, 2482000.0], ['035720', 76972.0, 77675.0, 76070.0, 76071.0, 624658.0, 81, 6164690.0, 2939.0]]	0.47
2020-10-12 06:30:00	[['003550', 73022.0, 73211.0, 71416.0, 71417.0, 257547.0, 0, 2904782.0, 2904782.0], ['066570', 93600.0, 93800.0, 91000.0, 91900.0, 1139080.0, 33, 3107600.0, 74900.0], ['005930', 60000.0, 60400.0, 59900.0, 60400.0, 16145837.0, 41, 2510700.0, 34300.0], ['035720', 76874.0, 76874.0, 74465.0, 74566.0, 471624.0, 81, 6042785.0, 2939.0]]	0.46
2020-10-13 06:30:00	[['003550', 71511.0, 72266.0, 70471.0, 71322.0, 162967.0, 0, 2904782.0, 2904782.0], ['066570', 92500.0, 93800.0, 91300.0, 91700.0, 1015570.0, 33, 3101000.0, 74900.0], ['005930', 61000.0, 61400.0, 60400.0, 60900.0, 19247631.0, 41, 2531200.0, 34300.0], ['035720', 75066.0, 75668.0, 74565.0, 74666.0, 302317.0, 81, 6050885.0, 2939.0]]	0.46
2020-10-14 06:30:00	[['003550', 71038.0, 71700.0, 70094.0, 70094.0, 185980.0, 0, 2904782.0, 2904782.0], ['066570', 92700.0, 92800.0, 90600.0, 91400.0, 847948.0, 33, 3091100.0, 74900.0], ['005930', 61000.0, 61100.0, 60500.0, 60900.0, 16086716.0, 41, 2531200.0, 34300.0], ['035720', 74265.0, 75268.0, 73462.0, 73964.0, 333008.0, 81, 5994023.0, 2939.0]]	0.45
2020-10-15 06:30:00	[['003550', 69905.0, 70283.0, 68771.0, 69338.0, 317628.0, 0, 2904782.0, 2904782.0], ['066570', 91500.0, 92400.0, 91100.0, 91400.0, 678538.0, 33, 3091100.0, 74900.0], ['005930', 60700.0, 60800.0, 59700.0, 60000.0, 17756232.0, 41, 2494300.0, 34300.0], ['035720', 73861.0, 73962.0, 72257.0, 72659.0, 422566.0, 81, 5888318.0, 2939.0]]	0.44
2020-10-16 06:30:00	[['003550', 70188.0, 70188.0, 68015.0, 68016.0, 305568.0, 0, 2904782.0, 2904782.0], ['066570', 91600.0, 92200.0, 89200.0, 89900.0, 749853.0, 33, 3041600.0, 74900.0], ['005930', 60000.0, 60400.0, 59000.0, 59500.0, 16554190.0, 41, 2473800.0, 34300.0], ['035720', 72458.0, 72659.0, 71254.0, 71756.0, 400405.0, 81, 5815175.0, 2939.0]]	0.42
2020-10-19 06:30:00	[['003550', 68393.0, 68960.0, 67543.0, 67543.0, 256976.0, 0, 2904782.0, 2904782.0], ['066570', 90500.0, 90600.0, 88700.0, 89100.0, 487840.0, 0, 3041600.0, 3041600.0], ['005930', 59600.0, 60200.0, 59500.0, 60000.0, 14474985.0, 41, 2494300.0, 34300.0], ['035720', 71856.0, 72759.0, 70652.0, 70853.0, 362402.0, 0, 5815175.0, 5815175.0]]	0.43
2020-10-20 06:30:00	[['003550', 66409.0, 68393.0, 66409.0, 68205.0, 225643.0, 0, 2904782.0, 2904782.0], ['066570', 87600.0, 90700.0, 87600.0, 90700.0, 498432.0, 0, 3041600.0, 3041600.0], ['005930', 60300.0, 60900.0, 60100.0, 60900.0, 19326115.0, 41, 2531200.0, 34300.0], ['035720', 69848.0, 70852.0, 68242.0, 70752.0, 759973.0, 0, 5815175.0, 5815175.0]]	0.43
2020-10-21 06:30:00	[['003550', 68015.0, 68866.0, 68015.0, 68394.0, 183940.0, 0, 2904782.0, 2904782.0], ['066570', 91400.0, 91400.0, 89800.0, 90400.0, 502901.0, 0, 3041600.0, 3041600.0], ['005930', 61200.0, 61500.0, 60600.0, 60900.0, 15703443.0, 41, 2531200.0, 34300.0], ['035720', 70451.0, 72458.0, 70451.0, 70953.0, 516282.0, 0, 5815175.0, 5815175.0]]	0.43
2020-10-22 06:30:00	[['003550', 68393.0, 68488.0, 67543.0, 68488.0, 178168.0, 0, 2904782.0, 2904782.0], ['066570', 90300.0, 90300.0, 87500.0, 88400.0, 598631.0, 0, 3041600.0, 3041600.0], ['005930', 60300.0, 60500.0, 59800.0, 60100.0, 14294095.0, 41, 2498400.0, 34300.0], ['035720', 70551.0, 70652.0, 69347.0, 70050.0, 376380.0, 0, 5815175.0, 5815175.0]]	0.43
2020-10-23 06:30:00	[['003550', 68582.0, 68677.0, 67826.0, 68205.0, 139890.0, 0, 2904782.0, 2904782.0], ['066570', 89000.0, 89700.0, 88600.0, 89600.0, 453141.0, 0, 3041600.0, 3041600.0], ['005930', 60400.0, 60400.0, 59800.0, 60200.0, 9322232.0, 41, 2502500.0, 34300.0], ['035720', 69947.0, 70248.0, 68242.0, 68243.0, 622592.0, 0, 5815175.0, 5815175.0]]	0.43
2020-10-26 06:30:00	[['003550', 67732.0, 68677.0, 67071.0, 67638.0, 199002.0, 0, 2904782.0, 2904782.0], ['066570', 89400.0, 89800.0, 88600.0, 89100.0, 397433.0, 0, 3041600.0, 3041600.0], ['005930', 60400.0, 61100.0, 60100.0, 60400.0, 13268226.0, 41, 2510700.0, 34300.0], ['035720', 67641.0, 68444.0, 65835.0, 66136.0, 714722.0, 0, 5815175.0, 5815175.0]]	0.43
2020-10-27 06:30:00	[['003550', 67260.0, 67826.0, 66409.0, 66788.0, 250155.0, 0, 2904782.0, 2904782.0], ['066570', 88800.0, 90600.0, 88600.0, 89400.0, 523862.0, 0, 3041600.0, 3041600.0], ['005930', 60300.0, 60300.0, 59500.0, 59800.0, 17260416.0, 41, 2486100.0, 34300.0], ['035720', 65132.0, 68946.0, 65132.0, 67039.0, 812610.0, 0, 5815175.0, 5815175.0]]	0.42
2020-10-28 06:30:00	[['003550', 66409.0, 68015.0, 66409.0, 68016.0, 171473.0, 0, 2904782.0, 2904782.0], ['066570', 88900.0, 90200.0, 88800.0, 90000.0, 375683.0, 0, 3041600.0, 3041600.0], ['005930', 59400.0, 59400.0, 58800.0, 59000.0, 14428882.0, 41, 2453300.0, 34300.0], ['035720', 67340.0, 69548.0, 67240.0, 69548.0, 629567.0, 0, 5815175.0, 5815175.0]]	0.42
2020-10-29 06:30:00	[['003550', 67165.0, 67165.0, 66126.0, 66410.0, 236380.0, 0, 2904782.0, 2904782.0], ['066570', 88900.0, 89200.0, 86800.0, 87200.0, 786668.0, 0, 3041600.0, 3041600.0], ['005930', 58200.0, 58500.0, 57500.0, 58100.0, 22636966.0, 41, 2416400.0, 34300.0], ['035720', 68644.0, 69345.0, 67941.0, 68845.0, 491546.0, 0, 5815175.0, 5815175.0]]	0.42
2020-10-30 06:30:00	[['003550', 66787.0, 66787.0, 64048.0, 64048.0, 433120.0, 0, 2904782.0, 2904782.0], ['066570', 87300.0, 87400.0, 83400.0, 84000.0, 981485.0, 0, 3041600.0, 3041600.0], ['005930', 58000.0, 58000.0, 56600.0, 56600.0, 26907844.0, 0, 2416400.0, 2416400.0], ['035720', 68843.0, 69044.0, 66235.0, 66236.0, 553748.0, 0, 5815175.0, 5815175.0]]	0.42
2020-11-02 06:30:00	[['003550', 64237.0, 65181.0, 63859.0, 64709.0, 186750.0, 0, 2904782.0, 2904782.0], ['066570', 85300.0, 86300.0, 84400.0, 85500.0, 510392.0, 0, 3041600.0, 3041600.0], ['005930', 56400.0, 57500.0, 56000.0, 57400.0, 20489076.0, 0, 2416400.0, 2416400.0], ['035720', 66335.0, 67339.0, 65834.0, 67139.0, 319856.0, 0, 5815175.0, 5815175.0]]	0.42
2020-11-03 06:30:00	[['003550', 64709.0, 66693.0, 64709.0, 66693.0, 204096.0, 0, 2904782.0, 2904782.0], ['066570', 85800.0, 87100.0, 85700.0, 86300.0, 409909.0, 0, 3041600.0, 3041600.0], ['005930', 57900.0, 58900.0, 57600.0, 58800.0, 14950919.0, 0, 2416400.0, 2416400.0], ['035720', 67139.0, 68043.0, 66637.0, 67541.0, 403786.0, 0, 5815175.0, 5815175.0]]	0.42
2020-11-04 06:30:00	[['003550', 67071.0, 67543.0, 65937.0, 66882.0, 217817.0, 0, 2904782.0, 2904782.0], ['066570', 88100.0, 88100.0, 86000.0, 86100.0, 602908.0, 0, 3041600.0, 3041600.0], ['005930', 58900.0, 59000.0, 57800.0, 58500.0, 21718561.0, 0, 2416400.0, 2416400.0], ['035720', 68343.0, 72457.0, 68242.0, 72157.0, 1431026.0, 0, 5815175.0, 5815175.0]]	0.42
2020-11-05 06:30:00	[['003550', 66976.0, 67637.0, 66693.0, 67166.0, 323615.0, 0, 2904782.0, 2904782.0], ['066570', 86600.0, 87100.0, 85900.0, 86500.0, 754241.0, 0, 3041600.0, 3041600.0], ['005930', 59000.0, 60300.0, 58800.0, 60300.0, 20639475.0, 0, 2416400.0, 2416400.0], ['035720', 72057.0, 73964.0, 70853.0, 72860.0, 1061367.0, 0, 5815175.0, 5815175.0]]	0.42
2020-11-06 06:30:00	[['003550', 67071.0, 69432.0, 66315.0, 69244.0, 418782.0, 0, 2904782.0, 2904782.0], ['066570', 86700.0, 87200.0, 86100.0, 87100.0, 707090.0, 0, 3041600.0, 3041600.0], ['005930', 60700.0, 60800.0, 59600.0, 60100.0, 16910230.0, 0, 2416400.0, 2416400.0], ['035720', 73662.0, 76370.0, 73361.0, 74365.0, 1315572.0, 0, 5815175.0, 5815175.0]]	0.42
2020-11-09 06:30:00	[['003550', 70188.0, 70377.0, 68582.0, 68866.0, 314863.0, 0, 2904782.0, 2904782.0], ['066570', 87900.0, 88300.0, 87100.0, 87300.0, 586050.0, 0, 3041600.0, 3041600.0], ['005930', 60700.0, 60900.0, 60100.0, 60200.0, 15892961.0, 0, 2416400.0, 2416400.0], ['035720', 75268.0, 75469.0, 73763.0, 74566.0, 593735.0, 78, 5830853.0, 14705.0]]	0.42
2020-11-10 06:30:00	[['003550', 69999.0, 70094.0, 69054.0, 69905.0, 432878.0, 0, 2904782.0, 2904782.0], ['066570', 87800.0, 87800.0, 85500.0, 85900.0, 898189.0, 0, 3041600.0, 3041600.0], ['005930', 60500.0, 60500.0, 59500.0, 60200.0, 19073552.0, 0, 2416400.0, 2416400.0], ['035720', 71756.0, 72559.0, 71053.0, 71455.0, 1105100.0, 78, 5588195.0, 14705.0]]	0.4
2020-11-11 06:30:00	[['003550', 69905.0, 72644.0, 69905.0, 72645.0, 437417.0, 41, 3017122.0, 38677.0], ['066570', 86000.0, 87200.0, 85800.0, 86800.0, 960361.0, 0, 3041600.0, 3041600.0], ['005930', 60700.0, 61400.0, 60400.0, 61300.0, 25628510.0, 40, 2460400.0, 8400.0], ['035720', 70550.0, 71954.0, 69748.0, 71354.0, 713843.0, 78, 5580317.0, 14705.0]]	0.41
2020-11-12 06:30:00	[['003550', 71888.0, 72077.0, 70377.0, 71322.0, 462629.0, 41, 2962879.0, 38677.0], ['066570', 87100.0, 87200.0, 85700.0, 86100.0, 781666.0, 0, 3041600.0, 3041600.0], ['005930', 61000.0, 61400.0, 60700.0, 61000.0, 19800573.0, 40, 2448400.0, 8400.0], ['035720', 72258.0, 73161.0, 71254.0, 71756.0, 555279.0, 78, 5611673.0, 14705.0]]	0.41
2020-11-13 06:30:00	[['003550', 70377.0, 71133.0, 70094.0, 70377.0, 234322.0, 41, 2924134.0, 38677.0], ['066570', 85900.0, 86400.0, 85200.0, 85600.0, 592333.0, 0, 3041600.0, 3041600.0], ['005930', 61300.0, 63200.0, 61000.0, 63200.0, 31508829.0, 40, 2536400.0, 8400.0], ['035720', 71254.0, 73462.0, 71254.0, 73362.0, 538206.0, 78, 5736941.0, 14705.0]]	0.42
2020-11-16 06:30:00	[['003550', 70471.0, 70944.0, 69716.0, 70377.0, 359385.0, 41, 2924134.0, 38677.0], ['066570', 86500.0, 87500.0, 86300.0, 86500.0, 807027.0, 0, 3041600.0, 3041600.0], ['005930', 64000.0, 66700.0, 63900.0, 66300.0, 36354334.0, 40, 2660400.0, 8400.0], ['035720', 74463.0, 74564.0, 72156.0, 72659.0, 557987.0, 78, 5682107.0, 14705.0]]	0.43
2020-11-17 06:30:00	[['003550', 70094.0, 70755.0, 69432.0, 69905.0, 368034.0, 41, 2904782.0, 38677.0], ['066570', 86600.0, 87100.0, 84800.0, 85000.0, 1066813.0, 0, 3041600.0, 3041600.0], ['005930', 67000.0, 67000.0, 65600.0, 65700.0, 30204089.0, 40, 2636400.0, 8400.0], ['035720', 71855.0, 73259.0, 71454.0, 72659.0, 452275.0, 78, 5682107.0, 14705.0]]	0.43
2020-11-18 06:30:00	[['003550', 69527.0, 71133.0, 69527.0, 71039.0, 352757.0, 41, 2951276.0, 38677.0], ['066570', 85400.0, 89500.0, 85100.0, 88800.0, 2116015.0, 0, 3041600.0, 3041600.0], ['005930', 65700.0, 66200.0, 64700.0, 64800.0, 22963790.0, 40, 2600400.0, 8400.0], ['035720', 72258.0, 73964.0, 72157.0, 73362.0, 484493.0, 78, 5736941.0, 14705.0]]	0.43
2020-11-19 06:30:00	[['003550', 71038.0, 71605.0, 70566.0, 71228.0, 333483.0, 41, 2959025.0, 38677.0], ['066570', 90300.0, 90700.0, 88500.0, 89100.0, 1219430.0, 0, 3041600.0, 3041600.0], ['005930', 64100.0, 64800.0, 63900.0, 64600.0, 16590290.0, 40, 2592400.0, 8400.0], ['035720', 73763.0, 74566.0, 73362.0, 73362.0, 430120.0, 78, 5736941.0, 14705.0]]	0.43
2020-11-20 06:30:00	[['003550', 70660.0, 71794.0, 70660.0, 71700.0, 239498.0, 41, 2978377.0, 38677.0], ['066570', 89700.0, 90200.0, 87800.0, 88700.0, 588066.0, 0, 3041600.0, 3041600.0], ['005930', 63900.0, 65200.0, 63900.0, 64700.0, 15068682.0, 40, 2596400.0, 8400.0], ['035720', 73562.0, 73863.0, 72659.0, 73362.0, 267266.0, 78, 5736941.0, 14705.0]]	0.44
2020-11-23 06:30:00	[['003550', 71983.0, 73022.0, 71133.0, 71700.0, 340595.0, 41, 2978377.0, 38677.0], ['066570', 89100.0, 89900.0, 87700.0, 89200.0, 746317.0, 34, 3058600.0, 25800.0], ['005930', 64800.0, 67800.0, 64700.0, 67500.0, 27134398.0, 40, 2708400.0, 8400.0], ['035720', 73964.0, 74064.0, 73261.0, 73663.0, 363196.0, 78, 5760419.0, 14705.0]]	0.45
2020-11-24 06:30:00	[['003550', 71700.0, 73116.0, 71700.0, 72928.0, 469395.0, 41, 3028725.0, 38677.0], ['066570', 89400.0, 89500.0, 88000.0, 88600.0, 871390.0, 34, 3038200.0, 25800.0], ['005930', 67900.0, 69500.0, 67000.0, 67700.0, 32158235.0, 40, 2716400.0, 8400.0], ['035720', 73562.0, 75670.0, 73562.0, 74867.0, 649755.0, 78, 5854331.0, 14705.0]]	0.46
2020-11-25 06:30:00	[['003550', 73305.0, 75100.0, 73211.0, 73873.0, 713819.0, 41, 3067470.0, 38677.0], ['066570', 89100.0, 89500.0, 86600.0, 87500.0, 1022025.0, 34, 3000800.0, 25800.0], ['005930', 67900.0, 68300.0, 66500.0, 66600.0, 32447065.0, 40, 2672400.0, 8400.0], ['035720', 75770.0, 75770.0, 73462.0, 73663.0, 703279.0, 78, 5760419.0, 14705.0]]	0.45
2020-11-26 06:30:00	[['003550', 73116.0, 74345.0, 72266.0, 72928.0, 333781.0, 41, 3028725.0, 38677.0], ['066570', 87500.0, 88300.0, 86300.0, 87000.0, 741023.0, 34, 2983800.0, 25800.0], ['005930', 66100.0, 68000.0, 66000.0, 68000.0, 19023323.0, 40, 2728400.0, 8400.0], ['035720', 73763.0, 75168.0, 73562.0, 75068.0, 539570.0, 78, 5870009.0, 14705.0]]	0.46
2020-11-27 06:30:00	[['003550', 73305.0, 73305.0, 71038.0, 71039.0, 401533.0, 41, 2951276.0, 38677.0], ['066570', 87000.0, 88000.0, 86800.0, 87800.0, 750504.0, 34, 3011000.0, 25800.0], ['005930', 68000.0, 68400.0, 67600.0, 68200.0, 14063434.0, 40, 2736400.0, 8400.0], ['035720', 75369.0, 75770.0, 74465.0, 74867.0, 335836.0, 78, 5854331.0, 14705.0]]	0.46
